# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  6 12:35:10 2021
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9003126,K05595.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,208.027890000,1.3570000e-02,-1.3570000e-02,324.5074000,4.970000e-02,-4.970000e-02,0.6065,0.0046,-0.5034,10.82000,1.50000,-1.50000,2.5500e+02,3.550e+01,-3.550e+01,1.04,8.000e-02,-1.100e-01,196.0,,,0.35,0.10,-0.10,8.80,1,q1_q16_tce,4285.00,129.00,-135.00,4.630,0.056,-0.024,0.6320,0.0450,-0.0660,283.622710,45.382992,14.487
9008125,K05596.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,308.024953000,2.4140000e-03,-2.4140000e-03,159.1862800,6.450000e-03,-6.450000e-03,0.3366,0.1109,-0.3365,2.66500,0.21500,-0.21500,3.5260e+02,4.030e+01,-4.030e+01,3.55,2.520e+00,-2.240e+00,345.0,,,3.35,7.46,-2.94,10.20,1,q1_q16_tce,5220.00,132.00,-131.00,3.808,0.792,-0.377,1.8870,1.3400,-1.1930,286.101620,45.319191,11.879
9011877,K05597.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0,7.777106390,8.3860000e-05,-8.3860000e-05,133.8653900,7.430000e-03,-7.430000e-03,0.1960,0.2640,-0.1960,3.41800,0.27800,-0.27800,7.7400e+01,8.500e+00,-8.500e+00,0.73,3.000e-02,-6.000e-02,773.0,,,84.44,13.94,-17.01,10.60,1,q1_q17_dr25_tce,5073.00,75.00,-83.00,4.481,0.077,-0.033,0.8510,0.0410,-0.0650,287.826780,45.331322,13.725
9838414,K05717.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.332614580,8.6250000e-05,-8.6250000e-05,132.0098000,7.390000e-02,-7.390000e-02,0.9360,0.0210,-0.6630,5.16100,0.24100,-0.24100,1.3353e+03,8.840e+01,-8.840e+01,3.65,1.700e-01,-3.400e-01,1208.0,,,505.52,133.30,-146.72,17.50,1,q1_q17_dr25_tce,4611.00,166.00,-166.00,4.551,0.065,-0.025,0.7600,0.0360,-0.0710,294.809660,46.613079,17.511
9838582,K05718.01,,CANDIDATE,CANDIDATE,,0,0,0,0,233.645740000,2.3150000e-02,-2.3150000e-02,297.4940000,1.060000e-01,-1.060000e-01,0.0691,0.3882,-0.0689,10.05000,2.60000,-2.60000,2.2680e+03,6.010e+02,-6.010e+02,5.20,0.000e+00,0.000e+00,296.0,,,1.80,0.00,0.00,7.60,1,q1_q16_tce,5780.00,,,4.438,,,1.0000,,,294.876280,46.607254,17.106
9839030,K05719.01,,CANDIDATE,CANDIDATE,0.4400,0,0,0,0,27.285315000,9.2570000e-03,-9.2570000e-03,153.6560000,4.660000e-01,-4.660000e-01,0.2130,0.2300,-0.2130,7.47000,0.59100,-0.59100,3.9650e+02,4.880e+01,-4.880e+01,2.19,7.500e-01,-2.600e-01,678.0,,,49.97,51.30,-16.89,9.60,1,q1_q17_dr25_tce,6304.00,196.00,-240.00,4.407,0.072,-0.217,1.0940,0.3710,-0.1320,295.055180,46.669750,14.710
9845362,K05720.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,105.895315000,2.7690000e-03,-2.7690000e-03,231.4441000,1.860000e-02,-1.860000e-02,0.0930,0.3590,-0.0929,2.58100,0.39600,-0.39600,1.2270e+03,2.080e+02,-2.080e+02,2.69,7.800e-01,-2.500e-01,323.0,,,2.58,2.46,-0.72,7.00,1,q1_q16_tce,5271.00,214.00,-167.00,4.548,0.049,-0.176,0.7810,0.2280,-0.0730,297.229400,46.616402,15.979
9845931,K05721.01,,FALSE POSITIVE,FALSE POSITIVE,0.1300,0,0,1,0,61.224558000,1.2830000e-03,-1.2830000e-03,181.7010000,1.250000e-02,-1.250000e-02,0.5710,0.4110,-0.3510,4.10300,0.43500,-0.43500,5.4420e+02,7.150e+01,-7.150e+01,2.76,8.800e-01,-3.100e-01,525.0,,,17.89,17.19,-6.17,9.70,1,q1_q17_dr25_tce,6343.00,196.00,-283.00,4.408,0.054,-0.216,1.1400,0.3620,-0.1290,297.383420,46.683880,15.873
9847239,K05722.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,28.507877538,5.9320000e-06,-5.9320000e-06,132.7930090,1.560000e-04,-1.560000e-04,1.0250,0.4850,-0.0130,3.13331,0.00916,-0.00916,2.4372e+04,6.070e+01,-6.070e+01,27.79,8.460e+00,-2.830e+00,613.0,,,33.32,29.72,-10.07,449.00,1,q1_q17_dr25_tce,6131.00,164.00,-219.00,4.497,0.052,-0.208,0.9450,0.2880,-0.0960,297.741120,46.660488,14.876
9848760,K05723.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,444.465220000,3.2030000e-02,-3.2030000e-02,389.6930000,6.440000e-02,-6.440000e-02,1.2803,0.7668,-0.3961,0.76700,0.16100,-0.16100,4.0840e+03,5.720e+02,-5.720e+02,30.17,5.620e+00,-2.220e+00,189.0,,,0.30,0.18,-0.07,9.00,1,q1_q16_tce,5134.00,166.00,-136.00,4.609,0.026,-0.117,0.7460,0.1390,-0.0550,298.155000,46.600121,15.466
9850843,K05724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,8.480390000,1.2700000e-04,-1.2700000e-04,135.8530000,1.250000e-02,-1.250000e-02,0.0080,0.4450,-0.0080,6.13400,0.37800,-0.37800,1.3370e+02,1.280e+01,-1.280e+01,1.23,4.200e-01,-1.300e-01,969.0,,,208.42,206.06,-67.76,12.00,1,q1_q17_dr25_tce,6193.00,173.00,-238.00,4.434,0.056,-0.224,1.0670,0.3570,-0.1190,298.714690,46.650639,14.863
7018210,K05344.01,,CANDIDATE,CANDIDATE,,0,0,0,0,445.351255000,6.2760000e-03,-6.2760000e-03,558.6375500,7.630000e-03,-7.630000e-03,0.1716,0.2684,-0.1716,6.51600,0.32700,-0.32700,4.2040e+02,3.770e+01,-3.770e+01,3.66,2.140e+00,-8.000e-01,370.0,,,4.43,8.09,-2.16,10.60,1,q1_q16_tce,7202.00,217.00,-316.00,4.112,0.137,-0.332,1.7550,1.0250,-0.3820,286.352420,42.585770,13.735
7019580,K05345.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,72.015382500,9.8590000e-04,-9.8590000e-04,168.8166000,1.170000e-02,-1.170000e-02,0.6038,0.3731,-0.4023,2.54800,0.47000,-0.47000,1.7770e+02,3.140e+01,-3.140e+01,6.94,2.890e+00,-2.950e+00,783.0,,,88.86,106.09,-63.20,6.80,1,q1_q16_tce,5099.00,115.00,-170.00,3.299,0.318,-0.262,5.0320,2.0960,-2.1380,286.984470,42.551121,11.888
7022603,K05346.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,21.127526930,9.7940000e-05,-9.7940000e-05,142.6772200,3.650000e-03,-3.650000e-03,0.1570,0.3020,-0.1570,2.25300,0.13800,-0.13800,5.1800e+01,3.500e+00,-3.500e+00,20.93,6.010e+00,-6.680e+00,2349.0,,,7200.22,6493.61,-4219.44,18.40,1,q1_q17_dr25_tce,4024.00,141.00,-112.00,1.672,0.275,-0.225,30.8820,8.8720,-9.8580,288.224370,42.549011,8.789
7024045,K05347.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,23.934182500,2.6520000e-04,-2.6520000e-04,145.7602800,8.740000e-03,-8.740000e-03,0.0465,0.4264,-0.0464,1.60700,0.24300,-0.24300,2.2810e+02,3.820e+01,-3.820e+01,1.03,4.000e-02,-8.000e-02,432.0,,,8.27,1.90,-2.06,6.50,1,q1_q16_tce,4415.00,140.00,-134.00,4.580,0.044,-0.018,0.7150,0.0300,-0.0560,288.760830,42.554619,14.869
7035812,K05348.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,87.775799000,1.1590000e-03,-1.1590000e-03,183.4282000,1.340000e-02,-1.340000e-02,0.8114,0.1603,-0.5478,1.86200,0.44600,-0.44600,4.5000e+02,1.010e+02,-1.010e+02,2.44,8.800e-01,-3.500e-01,409.0,,,6.61,7.19,-2.25,6.30,1,q1_q16_tce,5604.00,166.00,-148.00,4.375,0.124,-0.239,1.0250,0.3720,-0.1470,292.492710,42.550739,15.429
7038988,K05349.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,65.673507280,,,189.2618327,,,,,,2.73000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,293.438660,42.561810,15.528
7041972,K05350.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,222.064098780,,,339.0218658,,,,,,2.89000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,294.266020,42.519218,14.017
7047299,K05351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,35.882272887,1.3660000e-06,-1.3660000e-06,165.5325652,3.100000e-05,-3.100000e-05,0.8580,0.0680,-0.0010,3.95004,0.00170,-0.00170,1.0123e+05,2.850e+01,-2.850e+01,35.21,9.670e+00,-2.600e+00,512.0,,,16.30,13.23,-3.80,3096.90,1,q1_q17_dr25_tce,5840.00,161.00,-161.00,4.570,0.035,-0.184,0.8120,0.2230,-0.0600,295.610660,42.578369,14.295
8075618,K05471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.780603773,5.9700000e-07,-5.9700000e-07,137.9237850,5.670000e-05,-5.670000e-05,1.1270,0.0780,-0.1370,3.16989,0.00185,-0.00185,9.0028e+04,3.320e+01,-3.320e+01,52.34,1.182e+01,-4.720e+00,775.0,,,85.17,58.84,-22.72,1406.90,1,q1_q17_dr25_tce,5487.00,164.00,-164.00,4.563,0.036,-0.153,0.8320,0.1880,-0.0750,281.597900,43.976479,15.674
8076215,K05472.01,,CANDIDATE,CANDIDATE,,0,0,0,0,97.513749100,8.9320000e-04,-8.9320000e-04,156.9246200,8.210000e-03,-8.210000e-03,0.0922,0.3596,-0.0922,2.65500,0.22500,-0.22500,2.7980e+02,3.290e+01,-3.290e+01,5.27,2.140e+00,-2.290e+00,630.0,,,37.25,46.29,-26.95,9.10,1,q1_q16_tce,5437.00,175.00,-190.00,3.570,0.382,-0.260,3.1800,1.2900,-1.3840,281.954560,43.980610,12.603
8094942,K05473.01,,CANDIDATE,CANDIDATE,,0,0,0,0,549.427720000,1.1540000e-02,-1.1540000e-02,132.9476000,1.860000e-02,-1.860000e-02,0.4315,0.0452,-0.4184,6.09000,0.97100,-0.97100,7.1910e+02,8.080e+01,-8.080e+01,2.64,1.030e+00,-2.100e-01,223.0,,,0.58,0.67,-0.15,12.10,1,q1_q16_tce,5957.00,152.00,-192.00,4.498,0.036,-0.281,0.9710,0.3770,-0.0790,290.847290,43.962742,14.654
8099517,K05474.01,,CANDIDATE,CANDIDATE,,0,0,0,0,284.666844000,7.9100000e-03,-7.9100000e-03,322.5718000,2.750000e-02,-2.750000e-02,0.3413,0.1543,-0.3413,2.75200,0.57000,-0.57000,4.1800e+02,1.210e+02,-1.210e+02,8.98,8.000e-01,-1.960e+00,486.0,,,13.14,3.79,-6.22,5.60,1,q1_q16_tce,5248.00,109.00,-190.00,3.368,0.027,-0.032,4.4130,0.3930,-0.9660,292.509580,43.957169,13.761
8105398,K05475.01,Kepler-1632 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,224.150923000,1.7940000e-03,-1.7940000e-03,341.0275600,5.340000e-03,-5.340000e-03,0.0190,0.4040,-0.0190,12.45500,0.17400,-0.17400,3.4860e+02,1.030e+01,-1.030e+01,2.41,4.800e-01,-7.100e-01,369.0,,,4.40,2.64,-2.42,34.20,1,q1_q17_dr25_tce,6072.00,167.00,-137.00,4.133,0.301,-0.129,1.2860,0.2550,-0.3830,294.494870,43.913620,13.093
8105719,K05476.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,148.179343000,5.6530000e-03,-5.6530000e-03,202.2788000,3.100000e-02,-3.100000e-02,0.1020,0.3520,-0.1020,12.73300,0.87700,-0.87700,4.6660e+02,4.240e+01,-4.240e+01,2.52,3.800e-01,-4.200e-01,367.0,,,4.29,1.72,-1.47,12.50,1,q1_q17_dr25_tce,5635.00,76.00,-76.00,4.278,0.156,-0.104,1.1830,0.1800,-0.1980,294.606290,43.937141,15.563
8106139,K05477.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,551.498320000,2.4430000e-02,-2.4430000e-02,387.3411000,2.890000e-02,-2.890000e-02,0.9478,0.0499,-0.0370,40.92000,2.30000,-2.30000,1.8744e+03,9.920e+01,-9.920e+01,4.89,2.070e+00,-3.900e-01,215.0,,,0.51,0.65,-0.13,37.00,1,q1_q16_tce,5926.00,174.00,-180.00,4.532,0.032,-0.302,0.8870,0.3750,-0.0710,294.742340,43.909351,15.536
8108437,K05478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,351.287873700,1.0350000e-04,-1.0350000e-04,207.2943030,2.070000e-04,-2.070000e-04,0.7120,0.0110,-0.0100,11.20660,0.01690,-0.01690,1.3463e+05,2.220e+02,-2.220e+02,38.47,1.065e+01,-3.540e+00,252.0,,,0.96,0.77,-0.27,1002.80,1,q1_q17_dr25_tce,5911.00,158.00,-193.00,4.519,0.046,-0.184,0.9140,0.2530,-0.0840,295.493100,43.993530,15.703
9012244,K05598.01,,CANDIDATE,CANDIDATE,,0,0,0,0,376.934014000,6.1160000e-03,-6.1160000e-03,267.4192000,1.680000e-02,-1.680000e-02,0.6546,0.2914,-0.4192,4.28000,0.87100,-0.87100,3.8240e+02,5.840e+01,-5.840e+01,2.13,7.300e-01,-3.100e-01,274.0,,,1.33,1.30,-0.48,6.10,1,q1_q16_tce,6074.00,154.00,-175.00,4.369,0.121,-0.242,1.0340,0.3510,-0.1540,287.998230,45.396439,13.797
9016592,K05599.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,46.504462090,,,142.7268259,,,,,,1.37000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,289.839940,45.354191,15.682
9018021,K05600.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0,17.168095000,3.4150000e-03,-3.4150000e-03,134.6373290,4.910000e-02,-4.910000e-02,0.9990,0.0180,-0.6970,13.04000,1.20000,-1.20000,1.4310e+02,2.090e+01,-2.090e+01,4.81,2.950e+00,-2.960e+00,603.0,,,31.34,59.51,-27.22,8.10,1,q1_q17_dr25_tce,5053.00,136.00,-151.00,3.824,0.777,-0.777,1.9070,1.1720,-1.1720,290.390320,45.389992,14.498
9024568,K05601.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,124.091252000,3.3190000e-03,-3.3190000e-03,135.5509000,2.590000e-02,-2.590000e-02,0.0310,0.4615,-0.0307,2.17200,0.67000,-0.67000,2.8140e+02,6.350e+01,-6.350e+01,1.30,3.600e-01,-1.000e-01,305.0,,,2.04,1.72,-0.48,5.70,1,q1_q16_tce,5275.00,169.00,-135.00,4.571,0.029,-0.168,0.7920,0.2180,-0.0610,292.773220,45.371311,14.152
9026007,K05602.01,,CANDIDATE,CANDIDATE,0.3130,0,0,0,0,403.163148000,9.4690000e-03,-9.4690000e-03,434.7531000,1.240000e-02,-1.240000e-02,0.0200,0.4280,-0.0200,5.73500,0.38100,-0.38100,6.8110e+02,6.550e+01,-6.550e+01,2.49,4.300e-01,-1.100e-01,240.0,,,0.79,0.35,-0.11,12.10,1,q1_q17_dr25_tce,5812.00,70.00,-87.00,4.504,0.016,-0.136,0.9630,0.1690,-0.0400,293.293370,45.342541,14.624
9026248,K05603.01,,CANDIDATE,CANDIDATE,,0,0,0,0,341.557931000,4.6590000e-03,-4.6590000e-03,244.8859600,7.360000e-03,-7.360000e-03,0.6746,0.2661,-0.4528,3.36500,0.27500,-0.27500,4.3300e+02,4.480e+01,-4.480e+01,6.81,3.390e+00,-1.740e+00,393.0,,,5.65,8.17,-2.85,9.60,1,q1_q16_tce,5138.00,113.00,-142.00,3.551,0.204,-0.319,3.0980,1.5410,-0.7930,293.379940,45.313850,12.472
9044060,K05604.01,,CANDIDATE,CANDIDATE,,0,0,0,0,476.919770000,1.6400000e-02,-1.6400000e-02,390.4731000,2.240000e-02,-2.240000e-02,0.5589,0.0087,-0.4811,5.07000,1.10000,-1.10000,1.9360e+02,3.930e+01,-3.930e+01,2.49,1.140e+00,-8.300e-01,321.0,,,2.49,3.37,-1.51,7.40,1,q1_q16_tce,6282.00,159.00,-197.00,4.063,0.271,-0.249,1.7250,0.7890,-0.5750,298.283080,45.373589,12.952
9047416,K05605.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,9.011888000,1.6240000e-03,-1.6240000e-03,138.6580000,2.480000e-01,-2.480000e-01,0.9480,0.0120,-0.6500,4.16700,0.26500,-0.26500,9.8760e+02,7.710e+01,-7.710e+01,7.04,1.580e+00,-2.930e+00,1105.0,,,351.97,248.80,-245.97,15.50,1,q1_q17_dr25_tce,5627.00,186.00,-169.00,4.002,0.413,-0.138,1.7350,0.3890,-0.7230,299.191710,45.343540,14.321
9851638,K05725.01,,CANDIDATE,CANDIDATE,,0,0,0,0,351.250690000,1.4220000e-02,-1.4220000e-02,226.8377000,2.700000e-02,-2.700000e-02,0.1777,0.3011,-0.1774,3.64800,0.58000,-0.58000,1.3240e+03,2.400e+02,-2.400e+02,2.23,2.500e-01,-2.000e-01,186.0,,,0.28,0.12,-0.08,6.50,1,q1_q16_tce,4828.00,181.00,-170.00,4.630,0.060,-0.046,0.6300,0.0690,-0.0580,298.943300,46.679771,15.806
9875101,K05726.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,212.771978000,3.4360000e-03,-3.4360000e-03,328.1461000,1.160000e-02,-1.160000e-02,0.2065,0.2605,-0.2062,2.11500,0.38700,-0.38700,1.2390e+03,2.360e+02,-2.360e+02,2.84,7.300e-01,-2.600e-01,255.0,,,1.00,0.81,-0.26,6.90,1,q1_q16_tce,5122.00,180.00,-137.00,4.505,0.068,-0.226,0.8240,0.2100,-0.0770,283.491390,46.757889,15.788
9881660,K05727.01,,CANDIDATE,CANDIDATE,,0,0,0,0,65.355888100,6.3660000e-04,-6.3660000e-04,154.4772700,8.970000e-03,-8.970000e-03,0.4827,0.0157,-0.4827,2.16500,0.20500,-0.20500,1.1580e+03,1.400e+02,-1.400e+02,2.61,2.000e-01,-2.100e-01,337.0,,,3.05,1.08,-0.77,9.60,1,q1_q17_dr24_tce,4703.00,183.00,-147.00,4.550,0.047,-0.056,0.7640,0.0590,-0.0600,287.367370,46.768650,15.676
9896438,K05728.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,18.076678800,1.2720000e-04,-1.2720000e-04,146.2527100,8.530000e-03,-8.530000e-03,0.8220,0.0820,-0.6360,3.06000,0.26000,-0.26000,2.8831e+04,1.774e+03,-1.774e+03,19.47,0.000e+00,0.000e+00,694.0,,,54.73,0.00,0.00,26.60,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,294.127870,46.796848,16.667
9899514,K05729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332555770,4.6070000e-05,-4.6070000e-05,132.0672000,4.130000e-02,-4.130000e-02,0.1990,0.2590,-0.1990,4.28200,0.59100,-0.59100,1.2650e+02,1.290e+01,-1.290e+01,0.97,1.300e-01,-1.100e-01,1420.0,,,961.41,462.55,-302.72,15.40,1,q1_q17_dr25_tce,5122.00,179.00,-179.00,4.469,0.095,-0.105,0.8810,0.1200,-0.0980,295.264160,46.745941,15.916
9899607,K05730.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332592750,1.1230000e-05,-1.1230000e-05,132.0119700,7.020000e-03,-7.020000e-03,0.8330,0.0020,-0.6010,4.01400,0.25100,-0.25100,7.9100e+01,5.800e+00,-5.800e+00,0.97,3.000e-01,-1.000e-01,1703.0,,,1983.27,1842.11,-586.39,15.90,1,q1_q17_dr25_tce,6091.00,180.00,-198.00,4.487,0.052,-0.208,0.9670,0.3000,-0.1000,295.295100,46.775841,15.300
9908486,K05731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0130,1,0,1,0,36.609273900,5.9910000e-04,-5.9910000e-04,138.7739800,7.730000e-03,-7.730000e-03,0.2600,0.2060,-0.2600,1.83500,0.35200,-0.35200,1.1020e+03,1.930e+02,-1.930e+02,52.42,1.015e+01,-1.241e+01,1623.0,,,1640.55,849.62,-772.99,7.60,1,q1_q17_dr25_tce,4770.00,76.00,-114.00,2.319,0.033,-0.024,16.1140,3.1210,-3.8150,298.116670,46.721958,13.823
9910043,K05732.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0,39.399926000,1.1940000e-03,-1.1940000e-03,160.2611000,2.230000e-02,-2.230000e-02,0.5440,0.4370,-0.3390,5.72900,0.71900,-0.71900,3.4140e+02,4.430e+01,-4.430e+01,1.52,3.200e-01,-1.300e-01,499.0,,,14.66,9.17,-3.81,9.40,1,q1_q17_dr25_tce,5913.00,147.00,-177.00,4.581,0.036,-0.144,0.7950,0.1700,-0.0680,298.569700,46.753971,15.453
7101726,K05352.01,,CANDIDATE,CANDIDATE,,0,0,0,0,270.143024100,,,210.9607990,,,,,,6.32000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,286.199860,42.613010,15.059
7107567,K05353.01,,FALSE POSITIVE,FALSE POSITIVE,0.5680,0,0,1,0,0.812592362,1.3850000e-06,-1.3850000e-06,131.5564200,2.120000e-03,-2.120000e-03,1.0070,0.6220,-0.0500,1.56460,0.01140,-0.01140,6.9458e+03,3.820e+01,-3.820e+01,25.84,7.590e+00,-5.530e+00,2912.0,,,16928.43,14718.14,-8192.60,226.60,1,q1_q17_dr25_tce,7117.00,199.00,-313.00,4.153,0.148,-0.181,1.6400,0.4820,-0.3510,288.495670,42.695560,14.235
7109680,K05354.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,81.871309000,1.2480000e-03,-1.2480000e-03,169.9496500,9.510000e-03,-9.510000e-03,0.1996,0.2884,-0.1995,1.60600,0.31000,-0.31000,9.8200e+01,2.480e+01,-2.480e+01,1.12,6.300e-01,-1.200e-01,480.0,,,12.59,21.51,-3.75,5.40,1,q1_q16_tce,6343.00,149.00,-196.00,4.375,0.075,-0.326,1.1150,0.6370,-0.1200,289.270450,42.674389,12.869
7115671,K05355.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.566805859,3.7050000e-06,-3.7050000e-06,131.8099700,5.490000e-03,-5.490000e-03,0.7240,0.0160,-0.5520,3.83500,0.19700,-0.19700,6.1100e+01,3.800e+00,-3.800e+00,1.25,4.200e-01,-2.700e-01,2858.0,,,15850.69,15287.20,-7549.73,21.50,1,q1_q17_dr25_tce,6413.00,177.00,-243.00,4.203,0.153,-0.187,1.4940,0.4890,-0.3260,291.126950,42.624390,13.857
7123580,K05356.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,326.365951880,,,253.1342058,,,,,,3.75000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,293.542240,42.699532,14.983
7123614,K05357.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,520.582690000,8.7850000e-03,-8.7850000e-03,221.4250000,1.120000e-02,-1.120000e-02,0.0450,0.4472,-0.0449,2.26400,0.48700,-0.48700,3.4800e+02,7.040e+01,-7.040e+01,1.94,9.600e-01,-1.700e-01,244.0,,,0.83,1.25,-0.22,6.00,1,q1_q16_tce,6210.00,165.00,-190.00,4.450,0.043,-0.317,1.0330,0.5170,-0.0890,293.550380,42.672260,14.027
